op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,379.086,2070.618,0.016,20.000,260.000,20.000,80.000,800.000
dec-self-attention,1935.434,6163.120,20.000,20.000,50.000,120.036,79.964,220.000
dec-mlp,2053.547,3813.648,20.000,20.000,100.000,200.034,0.000,180.000
dec-post-process,10432.720,11951.113,20.000,0.000,250.000,820.085,1239.915,0.000
