data_size(MB),time(ms)
10,0.847
60,3.577
100,5.968
410,23.507
38,2.377
210,12.166
27,1.817
110,6.474
21,1.462
30,1.931
20,1.328
120,6.970
200,11.586
820,47.449
76,4.545
420,24.099
54,3.361
80,4.737
220,12.740
43,2.802
40,2.511
240,13.756
400,22.872
1640,93.233
152,8.799
840,47.993
108,6.295
160,9.242
440,25.199
86,5.140
480,27.429
800,45.758
3280,186.112
304,17.576
1680,96.072
216,12.410
320,18.291
830,47.382
172,9.970
195,11.329
