op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1379.013,724.173,0.031,40.000,41.250,40.072,119.928,220.000
dec-self-attention,1912.165,2684.021,40.000,40.000,6.250,86.067,33.933,180.000
dec-mlp,1590.967,1762.247,40.000,40.000,12.500,120.065,0.000,140.000
dec-post-process,3341.866,3363.752,40.000,0.000,31.250,240.167,219.833,0.000
