op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,393.915,2737.284,0.062,80.000,260.000,80.000,240.000,980.000
dec-self-attention,8148.575,21404.314,80.000,80.000,50.000,480.129,219.871,880.000
dec-mlp,7359.028,15070.486,80.000,80.000,100.000,800.128,0.000,800.000
dec-post-process,39481.354,45159.960,80.000,0.000,250.000,3280.332,4719.668,0.000
