op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,383.615,2209.806,0.062,64.000,208.000,64.000,216.000,780.000
dec-self-attention,5468.512,11660.624,64.000,64.000,32.000,384.129,95.871,740.000
dec-mlp,5058.241,10511.351,64.000,64.000,64.000,640.128,19.872,540.000
dec-post-process,36731.529,37863.398,64.000,0.000,200.000,3136.276,4843.724,0.000
