op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,852.728,875.092,0.008,8.000,108.000,8.019,11.981,360.000
dec-self-attention,1520.634,1318.884,8.000,8.000,16.000,30.020,49.980,120.000
dec-mlp,930.977,1076.651,8.000,8.000,32.000,48.019,0.000,40.000
dec-post-process,2543.688,2560.139,8.000,0.000,100.000,208.044,291.956,0.000
