op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,429.201,1595.640,0.008,8.000,208.000,8.000,12.000,660.000
dec-self-attention,1155.090,1482.677,8.000,8.000,32.000,48.020,71.980,160.000
dec-mlp,696.182,1279.831,8.000,8.000,64.000,80.019,0.000,80.000
dec-post-process,5126.715,5479.574,8.000,0.000,200.000,408.044,671.956,0.000
