op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1448.488,729.179,0.031,40.000,41.250,40.072,119.928,220.000
dec-self-attention,3185.892,2688.122,40.000,40.000,6.250,86.067,33.933,180.000
dec-mlp,1752.329,1790.571,40.000,40.000,12.500,120.065,0.000,120.000
dec-post-process,3679.943,3818.035,40.000,0.000,31.250,240.167,219.833,0.000
