op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,3147.364,1144.218,0.062,64.000,58.000,64.142,175.858,360.000
dec-self-attention,3782.463,5036.449,64.000,64.000,8.000,52.128,47.872,280.000
dec-mlp,3640.699,4347.944,64.000,64.000,16.000,256.128,3.872,180.000
dec-post-process,10366.774,9390.116,64.000,0.000,50.000,832.299,1107.701,0.000
