op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1478.052,1126.194,0.016,32.000,116.000,32.037,107.963,460.000
dec-self-attention,2102.232,2403.450,32.000,32.000,32.000,90.036,89.964,120.000
dec-mlp,2335.930,2824.926,32.000,32.000,64.000,128.034,0.000,140.000
dec-post-process,3638.315,3918.266,32.000,0.000,100.000,232.085,307.915,0.000
