op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,412.846,2767.467,0.062,80.000,260.000,80.000,240.000,980.000
dec-self-attention,8125.687,21318.436,80.000,80.000,50.000,480.129,219.871,880.000
dec-mlp,7358.074,15015.173,80.000,80.000,100.000,800.128,0.000,800.000
dec-post-process,39582.968,45193.529,80.000,0.000,250.000,3280.332,4719.668,0.000
