op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1466.036,529.957,0.008,10.000,72.500,10.019,29.981,240.000
dec-self-attention,2105.856,2649.879,10.000,10.000,12.500,27.020,52.980,60.000
dec-mlp,866.270,926.447,10.000,10.000,25.000,10.981,0.000,40.000
dec-post-process,1747.894,1687.765,10.000,0.000,62.500,110.044,89.956,0.000
