op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1315.737,271.940,0.008,8.000,33.000,8.019,11.981,120.000
dec-self-attention,1379.108,1979.017,8.000,8.000,4.000,16.520,63.480,80.000
dec-mlp,841.808,818.300,8.000,8.000,8.000,11.991,0.000,40.000
dec-post-process,1863.527,1137.781,8.000,0.000,25.000,58.044,61.956,0.000
