op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,436.544,1954.412,0.008,10.000,260.000,10.000,30.000,820.000
dec-self-attention,1184.511,2638.578,10.000,10.000,50.000,60.020,59.980,100.000
dec-mlp,1023.769,1977.158,10.000,10.000,100.000,100.019,0.000,160.000
dec-post-process,5501.890,6659.031,10.000,0.000,250.000,410.044,669.956,0.000
