op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,1041.079,1069.212,0.008,10.000,135.000,10.019,9.981,460.000
dec-self-attention,1408.958,1989.317,10.000,10.000,25.000,38.020,41.980,60.000
dec-mlp,1198.578,1454.115,10.000,10.000,50.000,60.019,0.000,80.000
dec-post-process,2810.097,3011.751,10.000,0.000,125.000,210.044,369.956,0.000
