op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,883.055,4642.773,0.062,128.000,416.000,-1504.032,1504.032,1060.000
dec-self-attention,12730.026,26697.922,128.000,128.000,128.000,768.129,271.871,1340.000
dec-mlp,19586.086,41855.383,128.000,128.000,256.000,1280.128,0.000,1360.000
dec-post-process,48030.806,66623.354,128.000,0.000,400.000,3328.332,4651.668,0.000
