op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,3783.226,1483.297,0.062,80.000,72.500,80.142,239.858,440.000
dec-self-attention,5152.941,8623.791,80.000,80.000,12.500,216.129,43.871,220.000
dec-mlp,5153.751,6117.535,80.000,80.000,25.000,320.128,0.000,240.000
dec-post-process,11135.626,11524.248,80.000,0.000,62.500,830.292,1089.708,0.000
