op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
dec-embedding,4428.816,2287.674,0.031,64.000,216.000,64.072,195.928,900.000
dec-self-attention,6828.833,9062.147,64.000,64.000,64.000,248.067,51.933,440.000
dec-mlp,8166.265,10414.648,64.000,64.000,128.000,384.065,0.000,360.000
dec-post-process,12747.240,15627.337,64.000,-0.016,200.000,864.167,1215.833,0.000
