search_time (s),config time (ms)
0,195217.3139598259
1,72668.73761991294
2,51999.92656995647
3,29891.59221297823
4,29891.59221297823
5,29891.59221297823
6,29891.59221297823
7,29891.59221297823
8,29891.59221297823
9,29891.59221297823
10,30276.944023862008
11,30276.944023862008
12,30276.944023862008
13,30276.944023862008
14,30276.944023862008
15,44895.14759219091
16,44895.14759219091
17,44895.14759219091
18,44895.14759219091
19,44895.14759219091
20,51999.92656995647
21,51999.92656995647
22,51999.92656995647
23,51999.92656995647
24,51999.92656995647
25,72668.73761991294
26,72668.73761991294
27,72668.73761991294
28,72668.73761991294
29,72668.73761991294
30,195217.3139598259
31,195217.3139598259
32,195217.3139598259
33,195217.3139598259
34,195217.3139598259
35,28129.54317209545
36,28129.54317209545
37,28129.54317209545
38,28129.54317209545
39,28129.54317209545
