search_time (s),config time (ms)
0,59956.837603056
1,36427.907211105805
2,31413.6967161058
3,30907.855280535387
4,30619.740782067354
5,29482.64007257049
8,29189.104984938327
15,29189.104984938327
23,29482.64007257049
26,30504.743712169235
32,30575.59979893833
39,30621.823971273283
40,30629.935590284138
48,30789.42772506104
49,30789.42772506104
55,30791.510914266968
62,30791.510914266968
65,30901.068928467048
70,30869.134886570493
71,30901.068928467048
75,30913.496086899893
76,30913.496086899893
77,30913.496086899893
90,30563.405698683902
95,30563.405698683902
100,30575.59979893833
104,30869.134886570493
105,30869.134886570493
106,30869.134886570493
107,30869.134886570493
111,30869.134886570493
115,30563.405698683902
120,30563.405698683902
127,31380.07382402964
128,31380.07382402964
136,31381.74082351347
144,31384.6457553051
145,31384.6457553051
146,31384.6457553051
147,31384.6457553051
158,31380.18496557998
166,30575.59979893833
169,30575.59979893833
170,30575.59979893833
171,31386.435710257756
172,31386.435710257756
176,30563.405698683902
177,31387.558998466706
178,31387.558998466706
179,31387.558998466706
185,31388.13245857998
186,31388.13245857998
187,31388.13245857998
195,30869.134886570493
203,30563.405698683902
210,30563.405698683902
215,31406.22504055975
222,30563.405698683902
224,30563.405698683902
225,31408.316298398146
226,31408.316298398146
227,31408.316298398146
228,31408.316298398146
229,31408.316298398146
230,31408.316298398146
231,31408.316298398146
232,31408.316298398146
233,31408.316298398146
235,31409.16803255975
236,31409.16803255975
237,31409.16803255975
238,31409.16803255975
243,31409.56254207592
247,31409.56254207592
248,31409.56254207592
249,31409.56254207592
250,31409.56254207592
251,31409.56254207592
252,31409.56254207592
258,31411.259290398146
262,31411.640190885075
263,31411.640190885075
264,31411.640190885075
265,31411.640190885075
266,31411.640190885075
267,31411.640190885075
268,31412.50553407592
269,31412.50553407592
270,31412.50553407592
271,31412.50553407592
272,31412.50553407592
273,31412.50553407592
274,31414.17253355975
275,31414.17253355975
276,31414.17253355975
277,31414.17253355975
278,31414.17253355975
279,31414.17253355975
280,31415.16509307592
281,31415.16509307592
282,31419.77508455975
