search_time (s),config time (ms)
0,59451.87337100995
1,35739.49855389872
2,30819.48733189872
4,29461.070267305215
8,29253.065859781535
15,29253.065859781535
25,29461.070267305215
26,30331.332038852233
27,30331.332038852233
28,30427.560512949836
33,30631.285784141946
41,30631.285784141946
46,30631.285784141946
47,30631.285784141946
51,30643.33955878154
52,30643.33955878154
58,30643.33955878154
65,30643.33955878154
70,30643.33955878154
71,30669.034114954662
72,30669.034114954662
73,30669.034114954662
79,30823.447462581815
80,30823.447462581815
85,30825.06981028994
95,30827.406612921124
96,30827.406612921124
97,30827.406612921124
107,30830.848222078886
108,30830.848222078886
119,30831.17550826653
120,30831.17550826653
129,30631.285784141946
134,30631.285784141946
135,30832.486454921127
136,30832.486454921127
137,30832.486454921127
138,30832.486454921127
143,30836.25535026653
144,30836.25535026653
145,30836.25535026653
146,30836.25535026653
152,30643.33955878154
158,30643.33955878154
159,30643.33955878154
160,30643.33955878154
161,30643.33955878154
162,30643.33955878154
163,30851.34396630522
164,30851.34396630522
165,30851.34396630522
168,30878.85778392798
176,30882.30494120183
177,30882.30494120183
185,31017.239866431442
186,31017.239866431442
187,31017.239866431442
188,31017.239866431442
189,31017.239866431442
190,31017.239866431442
191,31017.239866431442
192,31017.239866431442
197,31017.567152619085
202,31022.31970843144
203,31022.31970843144
204,31022.31970843144
205,31022.31970843144
208,31022.646994619085
209,31022.646994619085
211,31134.246571336953
218,30831.17550826653
227,30631.285784141946
231,30631.285784141946
232,31173.12369057352
238,31176.56529973128
244,31176.56529973128
245,31176.56529973128
254,31176.56529973128
257,31178.20353257352
258,31178.20353257352
259,31178.20353257352
260,31178.20353257352
261,31178.20353257352
265,31181.645141731282
266,31342.69668869471
267,31343.02397488235
268,31343.02397488235
269,31347.94466751381
270,31352.403933082667
271,31354.02628079079
272,31354.02628079079
273,31354.02628079079
274,31354.02628079079
275,31354.506451882353
276,31355.845542240426
277,31357.79517613619
278,31435.14901620799
279,31435.14901620799
280,31437.592744656507
281,31439.846541837476
282,31439.846541837476
