search_time (s),config time (ms)
0,75163.61271285205
1,73600.25736677514
2,38756.85514565772
3,30919.427674118277
4,30320.62826371209
5,29870.27507527438
6,29865.187917411848
9,29865.187917411848
10,29966.503549371984
11,29816.223567356374
13,29816.223567356374
16,29921.073232673676
17,30453.20788828073
18,30453.20788828073
20,29855.50387402054
21,30454.84612112297
22,30454.84612112297
23,30454.84612112297
24,30454.84612112297
25,30454.84612112297
26,30454.84612112297
27,30454.84612112297
29,29853.705440411846
30,30656.617923370137
33,29921.073232673676
35,29921.073232673676
36,30656.617923370137
39,29882.02150402054
40,29808.621788134125
41,29808.621788134125
42,31306.387277119968
43,31306.563363020538
44,31318.04584002054
46,31342.725439712085
49,30494.404421356376
50,31342.725439712085
51,31372.606027800764
52,31396.671846370136
53,31396.671846370136
54,31415.896661826257
55,31415.896661826257
56,31415.896661826257
60,31508.715483325985
61,31508.715483325985
62,31511.623235325984
63,31511.623235325984
64,31511.623235325984
65,31836.834940828783
66,31945.991810800766
68,30486.802642134127
71,29816.223567356374
72,31371.090929636328
73,31371.090929636328
74,31371.090929636328
77,31504.8791010419
78,31825.335916828783
79,31825.335916828783
80,32053.65224954056
81,32056.56000154056
82,32056.56000154056
84,31294.81693427438
86,30443.34709712297
87,31821.56702148338
88,32082.77936271208
89,32144.35482568212
91,32280.381494280726
92,32280.381494280726
93,32280.381494280726
94,32296.960360280726
95,32296.960360280726
96,32296.960360280726
97,32296.960360280726
98,32298.598593122966
99,32298.598593122966
100,32305.017775122968
101,32310.097617122967
102,32364.82261571208
103,32072.167490356376
104,32072.167490356376
106,32504.964767804406
107,32504.964767804406
108,32521.870919992052
109,32521.870919992052
112,30599.25408667368
113,30599.25408667368
114,30599.25408667368
115,32293.518751122967
116,32751.069530371977
117,32830.622420371976
118,32992.235350041905
119,32992.235350041905
120,32992.235350041905
121,32992.235350041905
122,33003.92157804191
123,33006.82933004191
124,33006.82933004191
125,33006.82933004191
126,33007.75796032599
128,31279.869647119966
129,33011.218568041906
130,33012.14719832599
