search_time (s),config time (ms)
0,48644.20301664937
1,41314.99947015144
2,32891.992051846806
3,31772.82718361763
4,31015.462492269322
13,31003.94406126932
22,31003.94406126932
26,31015.462492269322
37,31015.462492269322
44,31015.462492269322
45,31015.462492269322
51,31015.462492269322
55,31015.462492269322
56,31015.462492269322
62,31015.462492269322
68,31017.545681475247
73,31017.545681475247
78,31021.10329863383
82,31021.10329863383
89,31021.10329863383
90,31021.10329863383
97,31029.739781729673
98,31029.739781729673
99,31029.739781729673
105,31035.380588094184
106,31035.380588094184
117,31326.83248652042
122,31326.83248652042
132,31315.31405552042
137,31315.31405552042
145,31003.94406126932
152,31615.33253251256
157,31615.7651022371
165,31003.94406126932
171,31003.94406126932
177,31003.94406126932
178,31615.7651022371
179,31615.7651022371
187,31616.578776190334
188,31616.578776190334
194,31616.578776190334
201,31615.33253251256
207,31615.33253251256
215,31615.33253251256
221,31616.578776190334
227,31616.578776190334
228,31620.33703351256
229,31620.33703351256
230,31620.33703351256
231,31620.33703351256
232,31621.583277190333
233,31621.583277190333
234,31621.583277190333
235,31621.583277190333
236,31621.583277190333
237,31621.583277190333
238,31621.583277190333
239,31639.003075605604
240,31639.003075605604
241,31640.24931928338
242,31640.24931928338
243,31640.24931928338
244,31640.24931928338
245,31640.24931928338
246,31640.24931928338
247,31640.24931928338
248,31640.24931928338
249,31640.24931928338
250,31640.24931928338
251,31640.24931928338
252,31644.007576605603
253,31644.007576605603
254,31644.007576605603
255,31644.007576605603
256,31644.007576605603
257,31644.007576605603
258,31644.007576605603
259,31644.007576605603
260,31644.007576605603
261,31644.007576605603
262,31644.007576605603
263,31644.007576605603
264,31644.007576605603
265,31645.25382028338
266,31645.25382028338
267,31645.25382028338
268,31645.25382028338
269,31645.25382028338
270,31645.25382028338
271,31645.25382028338
272,31767.822682617632
273,31767.822682617632
274,31767.822682617632
275,31772.82718361763
276,31772.82718361763
277,31772.82718361763
278,31772.82718361763
279,31772.82718361763
280,31772.82718361763
281,31772.82718361763
282,31773.640857570867
