search_time (s),config time (ms)
0,50851.39303471438
1,37207.11212071438
2,36449.60946181942
3,35044.3119073146
4,32229.819424314614
5,32218.320400314613
6,31784.528709238486
8,31773.029685238485
29,31773.029685238485
44,31773.029685238485
45,31773.029685238485
56,31773.029685238485
69,31776.471294396248
78,31776.471294396248
84,31776.79858058389
88,31778.10952723849
92,31781.551136396247
104,31776.471294396248
126,31776.471294396248
136,31776.79858058389
148,31776.471294396248
152,31776.79858058389
159,31776.79858058389
160,31781.87842258389
161,31781.87842258389
165,31776.471294396248
169,31776.471294396248
170,31776.471294396248
178,31776.79858058389
196,31797.232146128998
204,31797.232146128998
211,31797.232146128998
217,31800.67375528676
218,31800.67375528676
221,31800.67375528676
222,31800.67375528676
223,31800.67375528676
224,31800.67375528676
225,31800.67375528676
226,31800.67375528676
227,31800.67375528676
228,31800.67375528676
229,31800.67375528676
230,31800.67375528676
231,31800.67375528676
232,31800.67375528676
233,31800.67375528676
234,31800.67375528676
235,31800.67375528676
236,31800.67375528676
237,31800.67375528676
238,31800.67375528676
239,31800.67375528676
240,31800.67375528676
241,31800.67375528676
242,31800.67375528676
243,31800.67375528676
244,31800.67375528676
245,31802.311988129
246,31802.311988129
247,31802.311988129
248,31802.311988129
249,31802.311988129
250,31802.311988129
251,31802.311988129
252,31805.75359728676
253,31805.75359728676
254,31805.75359728676
255,31805.75359728676
256,31805.75359728676
257,31805.75359728676
258,31805.75359728676
259,31805.75359728676
260,31805.75359728676
261,31805.75359728676
262,31805.75359728676
263,31807.092937286758
264,31807.092937286758
265,31807.092937286758
266,31807.092937286758
267,31807.092937286758
268,31808.731170129
269,31812.17277928676
270,31812.17277928676
271,31812.17277928676
272,31812.17277928676
273,31812.17277928676
274,31812.17277928676
275,31813.811012129
276,31813.811012129
277,31813.811012129
278,31813.811012129
279,31813.811012129
280,31813.811012129
281,31815.02534785367
282,31815.02534785367
283,31815.02534785367
284,31815.02534785367
285,31815.02534785367
286,31943.47971438556
287,31943.47971438556
