search_time (s),config time (ms)
0,44034.05341094918
1,34184.402764949176
2,32316.459878815418
3,32316.459878815418
4,41601.471428815414
5,32316.459878815418
6,32316.459878815418
7,32316.459878815418
8,32316.459878815418
9,32316.459878815418
10,32316.459878815418
11,32316.459878815418
12,32316.459878815418
13,32316.459878815418
14,32316.459878815418
15,33160.90765498247
16,33160.90765498247
17,33160.90765498247
18,33160.90765498247
19,33160.90765498247
20,33160.90765498247
21,33160.90765498247
22,33160.90765498247
23,33160.90765498247
24,33160.90765498247
25,34184.402764949176
26,34184.402764949176
27,34184.402764949176
28,34184.402764949176
29,34184.402764949176
30,34184.402764949176
31,34184.402764949176
32,34184.402764949176
33,34184.402764949176
34,34184.402764949176
35,35257.510324661045
36,35257.510324661045
37,35257.510324661045
38,35257.510324661045
39,35257.510324661045
40,35257.510324661045
41,35257.510324661045
42,35257.510324661045
43,35257.510324661045
44,35257.510324661045
45,32316.459878815418
46,32316.459878815418
47,32316.459878815418
48,32316.459878815418
49,32316.459878815418
50,32316.459878815418
51,32316.459878815418
52,32316.459878815418
53,32316.459878815418
54,32316.459878815418
55,32966.92327069048
56,32966.92327069048
57,32966.92327069048
58,32966.92327069048
59,33160.90765498247
60,33160.90765498247
61,33160.90765498247
62,33160.90765498247
63,34184.402764949176
64,34184.402764949176
65,34184.402764949176
66,34184.402764949176
67,34814.5372110261
68,34814.5372110261
69,34814.5372110261
70,34814.5372110261
71,35107.95431381541
72,35107.95431381541
73,35107.95431381541
74,35107.95431381541
75,35257.510324661045
76,35257.510324661045
77,35257.510324661045
78,35257.510324661045
79,35473.25339993962
80,35473.25339993962
81,35473.25339993962
82,35473.25339993962
83,35107.95431381541
84,35107.95431381541
85,35107.95431381541
86,35107.95431381541
87,35107.95431381541
88,35107.95431381541
89,35107.95431381541
90,35107.95431381541
91,35811.84613490788
92,35811.84613490788
93,35811.84613490788
94,35811.84613490788
95,35811.84613490788
96,35811.84613490788
97,35811.84613490788
98,36009.45593298246
99,36009.45593298246
100,36009.45593298246
