search_time (s),config time (ms)
0,72412.89483825934
1,43410.81450530912
2,39747.072379861
3,38971.75223105816
4,31614.390087994474
5,30291.09990305355
6,30039.082011955816
7,29968.524838671416
8,29898.90737086601
9,29741.60562877824
13,29741.60562877824
15,29749.737859842655
16,30021.92277459131
18,30021.92277459131
20,29898.90737086601
21,30386.108528462883
23,30391.933576695355
24,30391.933576695355
27,30683.605692321966
30,30683.605692321966
32,30417.875963778235
33,30683.605692321966
36,29943.40478746549
38,29943.40478746549
39,29943.40478746549
41,30391.933576695355
42,30685.46179104828
44,31313.180012053548
45,31313.180012053548
48,29749.737859842655
50,29749.737859842655
51,31313.18001205355
52,31429.52437832197
53,31429.52437832197
54,31440.093172162844
55,31464.050361955815
56,31473.714692591308
57,31137.85226269536
59,31137.85226269536
60,31589.242240070715
61,31612.508190912136
62,31094.146298778232
64,31313.180012053548
65,31750.269091886235
66,31750.269091886235
67,31766.227417161695
69,30683.605692321966
70,31322.944254842656
72,31574.166191912132
73,31429.52437832197
74,31313.18001205355
76,31137.85226269536
77,30417.875963778235
78,31785.706385325888
79,31903.289306578088
80,31903.289306578088
81,31903.289306578088
82,32017.677460446914
85,31999.214589842653
86,31999.214589842653
87,32020.23561996308
88,32020.23561996308
89,31431.58598759131
90,31991.08235877824
91,32020.620452446914
92,32020.620452446914
93,32020.620452446914
94,32059.09869805355
95,32148.384100866006
98,32159.932371695362
99,32159.932371695362
101,32220.504977886227
102,32221.312684140652
104,30575.17770586601
105,32236.457335462874
106,32236.457335462874
107,32236.457335462874
108,32335.260121053554
109,32335.260121053554
110,32335.260121053554
111,32513.601528095045
112,32513.601528095045
113,32513.037810048278
114,32518.606029095045
115,32518.606029095045
116,32518.606029095045
117,32519.41970304828
118,32519.41970304828
119,32524.42420404828
121,32535.81059804828
122,32368.74329099447
123,30575.17770586601
124,32947.30861588796
125,32950.25160788796
126,32950.25160788796
127,32950.25160788796
128,32954.476766887965
129,32954.476766887965
130,32954.476766887965
132,32667.352693778234
133,32955.02047816284
